PlateWell,Relative_Time_unshifted,file_path,file,p1,p2,p3,predicted_count,cell_density,total_cells_in_well,predicted_confluency,mean_area_per_mask,median_area_per_mask,lower_quartile_area_per_mask,upper_quartile_area_per_mask,Well,Row,Column,Plate,Neighbors,Group-Line_Treatment,Group-Line,Group-Treatment,combined_group,Relative Time (hrs),Merged Time,exp_rate_cell_density,logistic_k_CV_fit_cell_density,logistic_k_corr_fit_cell_density,cell_density_p0
plate2-2E9,118.95277777777778,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-2_day6_finalday_20250520_134137/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\E9_pos1_merged_02_cp_masks.png,E9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-2_day6_finalday_20250520_134137,30006.666666666668,1555296.74256729,497694.9576215328,0.8510403170020555,113.27147085667474,95.55555555555556,63.666666666666664,142.16666666666666,E9,E,9.0,plate2-2,8.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.20694444444445,118.16805555555555,52.1895707915218,59.27581870532743,72.5325655060254,120934.88964367371
plate2-3F8,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F8_pos1_merged_02_cp_masks.png,F8_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,28111.222222222223,1457052.622255302,466256.8391216968,0.8261780107937328,118.35812879994994,99.0,66.0,147.33333333333334,F8,F,8.0,plate2-3,8.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.2525,118.16805555555555,53.795724077108645,60.37967439893088,72.39434858753879,104435.12971086142
plate2-3F10,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F10_pos1_merged_02_cp_masks.png,F10_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,29734.11111111111,1541169.7229808364,493174.31135386776,0.8386267907417264,112.58002271498769,93.88888888888889,63.0,139.77777777777777,F10,F,10.0,plate2-3,8.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.2525,118.16805555555555,53.13658576664566,60.2367974597847,73.64417283749248,114605.66236054605
plate2-3F7,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F7_pos1_merged_02_cp_masks.png,F7_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,29086.222222222223,1507588.5361856436,482428.33157940593,0.8340844972930542,114.16778895592977,94.66666666666667,63.44444444444444,140.77777777777777,F7,F,7.0,plate2-3,8.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.2525,118.16805555555555,52.62782847017565,59.57039365855361,72.67811804724951,115216.12468266758
plate2-3F9,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F9_pos1_merged_02_cp_masks.png,F9_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,28840.555555555555,1494855.2135987508,478353.66835160024,0.8471782881190089,117.19068080790564,97.55555555555556,64.88888888888889,145.33333333333334,F9,F,9.0,plate2-3,8.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.2525,118.16805555555555,54.341274362158444,61.25629211830268,74.26842504987422,104913.1332272396
plate2-3F11,119.94444444444444,E:\MERGED_20250520_RGF_ISO_SAG_GROWTH_ROUND2\Plate2-3_day6_finalday_20250520_144107/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\F11_pos1_merged_02_cp_masks.png,F11_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,Plate2-3_day6_finalday_20250520_144107,28824.11111111111,1494002.869979185,478080.91839333926,0.833842985731413,118.04115186493242,97.11111111111111,64.33333333333333,145.77777777777777,F11,F,11.0,plate2-3,5.0,DUP_1uM,DUP,1uM,DUP_1uM_DUP_1uM,118.2525,118.16805555555555,52.006653393691614,58.81687803431017,71.54664893875028,117485.20161583618
plate2-2B6,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B6_pos1_merged_02_cp_masks.png,B6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2227.0,115429.21058755904,36937.34738801889,0.17602933487631914,333.17406243558787,354.22222222222223,241.55555555555554,425.30555555555554,B6,B,6.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,115429.21058755904
plate2-2B5,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B5_pos1_merged_02_cp_masks.png,B5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2356.222222222222,122127.01889536383,39080.64604651641,0.1886298260870344,330.7652668902072,351.05555555555554,228.61111111111111,424.1666666666667,B5,B,5.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,122127.01889536383
plate2-2B4,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B4_pos1_merged_02_cp_masks.png,B4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2042.111111111111,105846.10394595357,33870.75326270514,0.16944417563157582,335.69069690345714,359.0,246.88888888888889,431.0,B4,B,4.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,105846.10394595357
plate2-2B3,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B3_pos1_merged_02_cp_masks.png,B3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2376.4444444444443,123175.1711842894,39416.05477897261,0.18313226690788137,321.51765036279335,346.1111111111111,224.66666666666666,418.25,B3,B,3.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,123175.1711842894
plate2-2B2,0.7458333333333333,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day1_20250515_152912/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B2_pos1_merged_02_cp_masks.png,B2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day1_20250515_152912,2103.5555555555557,109030.87436230443,34889.87979593742,0.17670887140709196,346.09952763068736,369.22222222222223,256.5833333333333,440.55555555555554,B2,B,2.0,plate2-2,3.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,109030.87436230443
plate2-3C6,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C6_pos1_merged_02_cp_masks.png,C6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2316.222222222222,120053.75063155493,38417.20020209758,0.19822263731409345,341.91678185295365,362.6111111111111,250.5,434.44444444444446,C6,C,6.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,120053.75063155493
plate2-3C5,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C5_pos1_merged_02_cp_masks.png,C5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2287.6666666666665,118573.66745433584,37943.573585387465,0.20259527064079608,357.2275990679675,378.22222222222223,256.52777777777777,454.27777777777777,C5,C,5.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,118573.66745433584
plate2-3C4,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C4_pos1_merged_02_cp_masks.png,C4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2192.6666666666665,113649.65532778975,36367.88970489272,0.19049370731475657,347.35624353339585,371.0,243.55555555555554,446.8611111111111,C4,C,4.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,113649.65532778975
plate2-3C3,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C3_pos1_merged_02_cp_masks.png,C3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2430.777777777778,125991.36057596315,40317.2353843082,0.20516610171162109,350.66710345935525,371.72222222222223,252.69444444444446,448.0833333333333,C3,C,3.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,125991.36057596315
plate2-3C2,1.6919444444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day1_20250515_162558/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C2_pos1_merged_02_cp_masks.png,C2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day1_20250515_162558,2301.5555555555557,119293.55226815835,38173.936725810665,0.19337202110539434,344.78441875576897,367.8333333333333,250.11111111111111,441.6666666666667,C2,C,2.0,plate2-3,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,119293.55226815835
plate2-1D3,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D3_pos1_merged_02_cp_masks.png,D3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2366.6666666666665,122668.37227535836,39253.87912811467,0.19698310197505775,330.9446368527498,352.6666666666667,228.02777777777777,426.52777777777777,D3,D,3.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,122668.37227535836
plate2-1D4,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D4_pos1_merged_02_cp_masks.png,D4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2436.4444444444443,126285.0735800027,40411.223545600864,0.19171660985754704,312.124175391735,332.94444444444446,215.0,402.25,D4,D,4.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,126285.0735800027
plate2-1D6,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D6_pos1_merged_02_cp_masks.png,D6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2343.8888888888887,121487.7611806894,38876.08357782061,0.19628270444562718,333.1998185990541,355.27777777777777,239.16666666666666,426.3611111111111,D6,D,6.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,121487.7611806894
plate2-1D5,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D5_pos1_merged_02_cp_masks.png,D5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2366.0,122633.81780429487,39242.82169737437,0.20238069636869652,339.9178549048785,357.6666666666667,239.52777777777777,432.55555555555554,D5,D,5.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,122633.81780429487
plate2-1D2,0.0,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day1_20250515_144427/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D2_pos1_merged_02_cp_masks.png,D2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day1_20250515_144427,2200.8888888888887,114075.82713757268,36504.264684023256,0.1834254689440492,330.5966957004733,352.8333333333333,241.19444444444446,421.77777777777777,D2,D,2.0,plate2-1,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,0.0,0.0,,,,114075.82713757268
plate2-3C5,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C5_pos1_merged_02_cp_masks.png,C5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,3915.6666666666665,202955.685791357,64945.81945323423,0.31444060490063774,329.7970181934101,346.05555555555554,227.80555555555554,426.4166666666667,C5,C,5.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.570277777777775,23.570277777777775,54.73377536601745,74.34704589547154,91.01923721765793,118573.66745433584
plate2-3C6,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C6_pos1_merged_02_cp_masks.png,C6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,3853.6666666666665,199742.1199824532,63917.47839438503,0.32115868650864055,332.0767758648546,348.55555555555554,242.91666666666666,422.0,C6,C,6.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.570277777777775,23.570277777777775,51.84501694461794,70.32443021159581,85.94681082290802,120053.75063155493
plate2-3C4,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C4_pos1_merged_02_cp_masks.png,C4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,3674.6666666666665,190464.2445019085,60948.55824061072,0.30096000355729025,332.4994043527277,349.0,233.36111111111111,428.3333333333333,C4,C,4.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.570277777777775,23.570277777777775,52.58359338598918,70.07968220028509,84.37734554298854,113649.65532778975
plate2-3C2,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C2_pos1_merged_02_cp_masks.png,C2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,3787.3333333333335,196303.95011163683,62817.26403572378,0.29839933697305954,336.84249744608326,351.55555555555554,249.94444444444446,428.27777777777777,C2,C,2.0,plate2-3,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.570277777777775,23.570277777777775,50.72360740606609,68.493531790604,83.36846658282816,119293.55226815835
plate2-3C3,25.26222222222222,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-3_Day2_20250516_160011/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\C3_pos1_merged_02_cp_masks.png,C3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-3_Day2_20250516_160011,4188.0,217071.18722078906,69462.77991065249,0.3137173862787159,327.17259908547913,340.44444444444446,233.88888888888889,419.80555555555554,C3,C,3.0,plate2-3,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.570277777777775,23.570277777777775,55.402294122217036,77.11968076304852,96.5359424266687,125991.36057596315
plate2-2B3,24.58305555555556,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day2_20250516_151926/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B3_pos1_merged_02_cp_masks.png,B3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day2_20250516_151926,4165.888888888889,215925.1305971836,69096.04179109875,0.3054101165931015,316.8228288772155,331.44444444444446,222.22222222222223,409.44444444444446,B3,B,3.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.837222222222227,23.570277777777775,56.52507584176733,78.29461739964891,97.59861126619316,123175.1711842894
plate2-2B2,24.58305555555556,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day2_20250516_151926/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B2_pos1_merged_02_cp_masks.png,B2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day2_20250516_151926,3617.3333333333335,187492.55999044914,59997.61919694372,0.27996913468241547,332.6805069205772,345.44444444444446,247.5,422.4166666666667,B2,B,2.0,plate2-2,3.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.837222222222227,23.570277777777775,54.58889862449809,72.11260452957056,86.21960004776406,109030.87436230443
plate2-2B6,24.58305555555556,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day2_20250516_151926/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B6_pos1_merged_02_cp_masks.png,B6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day2_20250516_151926,3989.5555555555557,206785.47300089282,66171.35136028571,0.29206870991328093,325.47923017872245,341.6111111111111,227.47222222222223,419.3333333333333,B6,B,6.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.837222222222227,23.570277777777775,58.70977539756368,79.73405308331682,97.68306428124254,115429.21058755904
plate2-2B4,24.58305555555556,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day2_20250516_151926/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B4_pos1_merged_02_cp_masks.png,B4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day2_20250516_151926,3554.0,184209.8852394184,58947.163276613894,0.28373184281077907,332.757839862261,348.8888888888889,238.86111111111111,425.5833333333333,B4,B,4.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.837222222222227,23.570277777777775,55.79522330919683,73.1718811703406,86.97856814201404,105846.10394595357
plate2-2B5,24.58305555555556,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day2_20250516_151926/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B5_pos1_merged_02_cp_masks.png,B5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day2_20250516_151926,4024.5555555555557,208599.5827317256,66751.8664741522,0.29953173918341824,323.33892999228215,338.55555555555554,231.36111111111111,414.47222222222223,B5,B,5.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.837222222222227,23.570277777777775,53.90977681882284,73.9987644527265,91.43528619260888,122127.01889536383
plate2-1D2,23.90194444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day2_20250516_143834/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D2_pos1_merged_02_cp_masks.png,D2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day2_20250516_143834,3747.222222222222,194224.9227693174,62151.975286181565,0.30822262723361094,328.5467784905764,345.6666666666667,226.47222222222223,424.0,D2,D,2.0,plate2-1,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.90194444444445,23.570277777777775,53.44171073090427,71.53296706266313,86.4629007133736,114075.82713757268
plate2-1D4,23.90194444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day2_20250516_143834/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D4_pos1_merged_02_cp_masks.png,D4_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day2_20250516_143834,4077.777777777778,211358.1813382935,67634.61802825393,0.3364394100274368,327.96242022119,342.6111111111111,226.0,418.55555555555554,D4,D,4.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.90194444444445,23.570277777777775,51.721062416126216,71.58848244850134,89.08893289979477,126285.0735800027
plate2-1D5,23.90194444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day2_20250516_143834/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D5_pos1_merged_02_cp_masks.png,D5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day2_20250516_143834,3917.8888888888887,203070.86736156858,64982.67755570196,0.3333573024807843,338.32959077104823,354.6111111111111,234.66666666666666,433.44444444444446,D5,D,5.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.90194444444445,23.570277777777775,50.65020336708719,69.17043714972192,85.03209660415315,122633.81780429487
plate2-1D6,23.90194444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day2_20250516_143834/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D6_pos1_merged_02_cp_masks.png,D6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day2_20250516_143834,3986.777777777778,206641.4960381283,66125.27873220106,0.3276731703700119,326.9655646843897,345.3888888888889,230.33333333333334,420.8888888888889,D6,D,6.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.90194444444445,23.570277777777775,53.343646331236194,73.01152239869788,89.97639855560926,121487.7611806894
plate2-1D3,23.90194444444445,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-1_Day2_20250516_143834/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\D3_pos1_merged_02_cp_masks.png,D3_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-1_Day2_20250516_143834,3871.3333333333335,200657.81346563547,64210.500309003364,0.31469107689123293,325.7135477855106,343.6666666666667,228.36111111111111,418.19444444444446,D3,D,3.0,plate2-1,8.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,23.90194444444445,23.570277777777775,49.42136681117814,67.32600123547844,82.56810489056146,122668.37227535836
plate2-2B2,49.07861111111111,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day3_20250517_154910/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B2_pos1_merged_02_cp_masks.png,B2_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day3_20250517_154910,6494.666666666667,336629.6571004342,107721.49027213891,0.4164329954803596,290.8093448892051,293.6111111111111,204.63888888888889,375.22222222222223,B2,B,2.0,plate2-2,3.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,48.33277777777778,48.33277777777778,55.890360785096924,58.231234206310766,68.31506062361919,109030.87436230443
plate2-2B6,49.07861111111111,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day3_20250517_154910/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B6_pos1_merged_02_cp_masks.png,B6_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day3_20250517_154910,7222.555555555556,374357.38042324496,119794.3617354384,0.4455279563143246,286.5933387950816,292.6666666666667,191.55555555555554,373.8888888888889,B6,B,6.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,48.33277777777778,48.33277777777778,58.454375013962725,61.144836263198634,73.04045090530325,115429.21058755904
plate2-2B5,49.07861111111111,E:\MERGED_20250515_RGF_ISO_SAG_GROWTH_ROUND2\plate2-2_Day3_20250517_154910/model_outputs/2024_03_29_02_03_10.875324_epoch_960_0.4_0\B5_pos1_merged_02_cp_masks.png,B5_pos1_merged_02_cp_masks.png,2024_03_29_02_03_10.875324_epoch_960_0.4_0,model_outputs,plate2-2_Day3_20250517_154910,7525.333333333333,390050.86936457606,124816.27819666437,0.45215828172126254,275.509420745837,280.55555555555554,182.33333333333334,359.8888888888889,B5,B,5.0,plate2-2,5.0,DUP_DMSO,DUP,DMSO,DUP_DMSO_DUP_DMSO,48.33277777777778,48.33277777777778,57.415263069832825,60.1692359142624,72.44896289995881,122127.01889536383
